رقم الطريق,اسم الطريق عربي,اتجاه الطريق عربي,اتجاه الطريق انجليزي,التصنيف الهندسي للطريق عربي,التصنيف الهندسي للطريق انجليزي,ملكية الطريق عربي,ملكية الطريق انجليزي,التصنيف الوظيفي للطريق عربي,التصنيف الوظيفي للطريق انجليزي,حالة الطريق عربي,حالة الطريق انجليزي,الطول الهندسي الطريق,المنطقة
5234,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.878514925354078,الرياض
5236,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.247331233940949,الرياض
5237,متفررع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2528942083291654,الرياض
5239,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.306173149953159,الرياض
5249,متفرع من 5244,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.16853645185402574,الرياض
5258,متفرع من 5257,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.09246381514917726,الرياض
5331,طريق خزام (يتبع أرامكو),رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.4205778866022563,الرياض
5352,-999,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.0713975875640998,الرياض
5363,طريق عسيله,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.2057263225019867,الرياض
5364,طريق عسيلان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.3007791698767734,الرياض
5366,طريق عشيران,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,8.175131117314573,الرياض
5367,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.46372933564497165,الرياض
5371,طريق لبخه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.9100195454665125,الرياض
5374,طريق الجله الاعلى,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,8.126465570146571,الرياض
5381,طريق الشرفيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.167842588038932,الرياض
5383,طريق الدهش,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.307128613425371,الرياض
5384,طريق ام طليح,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.8456426174958698,الرياض
5387,طريق الزبن,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.654267502000461,الرياض
5394,طريق قصور ال مقبل,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9798672342162595,الرياض
5418,طريق جفنا,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,10.48692732084474,الرياض
5423,-999,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.716712012155079,الرياض
5435,طريق منيفه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.7588895708796914,الرياض
5437,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.022784718139073,الرياض
5439,طريق المستودع,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.695901832415834,الرياض
5457,-999,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.8167889495106737,الرياض
5480,طريق النسق,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.004763687181786,الرياض
5482,طريق القلتا,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5036292586026523,الرياض
5493,متفرع من الهلاليات,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3943923660242813,الرياض
5504,طريق عند رغبه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2296837470981591,الرياض
5993,طريق حجرفه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.6948077268923651,الرياض
5517,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.7182204255137985,الرياض
5525,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8676270454714305,الرياض
5527,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.5082831981552394,الرياض
5542,طريق مزرعة الثنيان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,2.5024491007913627,الرياض
5543,طريق الحفيره,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.754835788623223,الرياض
5571,مزارع الامير بندر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,0.13620079857911913,الرياض
5598,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.0043687657358165,الرياض
5600,مزارع الامير بندر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.21326983235537317,الرياض
5602,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.4619137062641738,الرياض
5605,طريق الظياغم,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,4.262273263682314,الرياض
5623,مزارع الامير بندر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.22068434488787309,الرياض
5626,مزارع الامير بندر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.6982451153792606,الرياض
5628,أم رغل,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.815684905449587,الرياض
5654,طريق هجرة بن سمحان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.7180342414705722,الرياض
5655,طريق مزارع,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.2542511180886775,الرياض
5659,طريق المخيمات,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.919418886137775,الرياض
5663,طريق العويند,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.076967298644584,الرياض
5664,طريق الدبيجه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.123165251548177,الرياض
5667,طريق العليا,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.939038461165118,الرياض
5676,متفرع من طريق 10,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8639548271525943,الرياض
5685,متفرع من 5680,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.891956591460839,الرياض
5682,متفرع من الفصلاء,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.2249047416111853,الرياض
5683,متفرع من الفصلاء,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.016458369441933,الرياض
5691,طريق ارامكو,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.5261257595838384,الرياض
5693,طريق ارامكو,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.19269754511769507,الرياض
5694,طريق ارامكو,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2822956091992618,الرياض
5695,طريق متفرع من طريق القطين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.34859867226427615,الرياض
5703,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.4977991806112485,الرياض
5707,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.40359914241705686,الرياض
5717,طريق عند ثادق,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.589122565715914,الرياض
5727,جنوب الزلفي 27,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,3.3072757799572368,الرياض
5729,جنوب الزلفي 29,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,1.9779841050787073,الرياض
5736,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9645510482880483,الرياض
5738,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.362179034807663,الرياض
5739,طريق الهمجه,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.9575921760015063,الرياض
5741,طريق الخنيقية,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.5196120989648376,الرياض
5749,متفرع من مزارع البركه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.6937998318968113,الرياض
5752,المشاش,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.276290597183024,الرياض
5760,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,0.17525165335638204,الرياض
5771,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,0.053983363608723356,الرياض
5772,مزارع الغاط 2,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,1.05948105356781,الرياض
5773,مزارع الغاط  3,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,0.07547932529986154,الرياض
5778,طريق الحصين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.685714607466224,الرياض
5783,طريق الخاتله,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.660178692172037,الرياض
5398,طريق ديراب - الحائر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,10.767511193728529,الرياض
5203,طريق الثندوة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,32.94753953657634,الرياض
5710,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,16.320044925931143,الرياض
5240,مشروع الخرج الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9832658169843114,الرياض
5240,مشروع الخرج الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8081294624487491,الرياض
5240,مشروع الخرج الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.3462836623239613,الرياض
5240,مشروع الخرج الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.346454751056933,الرياض
5240,مشروع الخرج الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8933875159059901,الرياض
